id_core,wcpm_easycbmcore.wave1,wcpm_easycbmcore.wave2,wcpm_easycbmcore.wave3,wcpm_easycbmcore.wave4,wcpm_core.wave1,wcpm_core.wave2,wcpm_core.wave3,wcpm_core.wave4,wr_easycbmcore.wave1,wr_easycbmcore.wave2,wr_easycbmcore.wave3,wr_easycbmcore.wave4,secs_easycbmcore.wave1,secs_easycbmcore.wave2,secs_easycbmcore.wave3,secs_easycbmcore.wave4,secs_core.wave1,secs_core.wave2,secs_core.wave3,secs_core.wave4,grade_core,readingcomp_easycbm.spring,sbac_score,sbac_prof,state,gender_state,ethnicity_state,frl_state,sped_state,lep_state,district_core,school_core,date.wave1,date.wave2,date.wave3,date.wave4,npassages_core.wave1,npassages_core.wave2,npassages_core.wave3,npassages_core.wave4
1888,107.94044665012407,46.997389033942554,123.00123001230011,132.12435233160622,87.36036174986769,100.36813484561841,105.48634528702618,133.56199287082612,91,26,111,165,48.36,7.66,48.78,46.32,339.82,263.42,304.21999999999997,232.19,2,10,NA,NA,or,Female,White,Y,N,N,District 3,School A,2018-11-07T16:51:00Z,2018-12-21T16:43:09Z,2019-03-06T16:47:53Z,2019-06-05T17:18:48Z,9,9,10,9
1889,86.5320612380741,101.08153078202994,109.99654098927707,NA,101.4845257287325,113.80801588450805,106.6564118827525,119.12780126862519,79,89,108,NA,45.07,48.08,57.82,NA,310.62,271.48,347.98,258.94,2,11,NA,NA,or,Female,Hispanic,Y,N,N,District 3,School A,2018-11-07T16:51:42Z,2018-12-21T16:44:41Z,2019-03-06T16:39:36Z,NA,9,9,10,9
1890,42.65402843601896,58.74968616620638,74.54445057979017,114.00422237860661,29.17109510304726,43.19403916361201,54.146504809477996,73.00697742570121,51,45,48,34,50.64,39.83,36.22,14.21,564.95,570.43,413.89,191.76,2,7,NA,NA,or,Male,Native Hawaiian/Other Pacific Islander,N,N,N,District 3,School A,2018-11-07T16:57:46Z,2018-12-21T16:41:49Z,2019-03-06T16:48:20Z,2019-06-05T17:14:56Z,8,9,8,7
1891,78.41752031084422,86.27450980392157,112.78195488721803,110.24157876828853,75.56492084997018,92.40449749182301,92.03562942458947,109.69281382127801,79,81,70,115,56.62,53.55,37.24,58.78,371.57,326.87,375.3,251.15,2,11,NA,NA,or,Female,White,Y,N,N,District 3,School A,2018-11-09T20:45:09Z,2018-12-21T16:44:21Z,2019-03-06T16:49:12Z,2019-06-05T17:14:21Z,8,9,10,8
1892,-0,NA,NA,NA,NA,104.88517699714332,NA,NA,1,NA,NA,NA,-Inf,NA,NA,NA,NA,279.97,NA,NA,2,11,NA,NA,or,Female,White,Y,N,N,District 3,School A,2018-11-07T16:53:23Z,NA,NA,NA,NA,9,NA,NA
1893,81.00999473961073,72.85429141716567,98.6628117094326,110.46202867764207,65.2937235705101,72.1533839585913,70.29955243825766,96.96710536223677,78,81,98,108,57.03,60.12,55.34,56.49,268.64,321.13,394.15,293.49,2,10,NA,NA,or,Female,White,Y,N,N,District 3,School A,2018-11-07T16:54:48Z,2018-12-21T16:44:13Z,2019-03-06T16:47:47Z,2019-06-05T17:15:30Z,6,7,9,8
1894,NA,NA,-0,NA,4.400782510671503,3.2357595039578335,11.153601219341935,NA,NA,NA,1,NA,NA,NA,-Inf,NA,177.05,88.85,392,NA,2,3,NA,NA,or,Male,White,Y,N,N,District 3,School A,NA,NA,2019-03-06T16:59:43Z,NA,2,1,5,NA
1895,94.30255402750491,119.6319018404908,118.46808510638299,125.04270584215921,109.24457343492092,118.18370345355663,119.05555884140759,128.656027346426,94,119,124,128,55.99,58.68,58.75,58.54,264.82,275.88,294.58,244.56,2,10,NA,NA,or,Female,White,Y,N,N,District 3,School A,2018-11-07T16:50:12Z,2018-12-21T16:48:51Z,2019-03-06T16:48:02Z,2019-06-05T17:16:10Z,8,9,10,9
1896,87.53602305475505,119.89389920424404,NA,NA,113.537137746009,105.8164195225269,NA,NA,119,147,NA,NA,55.52,56.55,NA,NA,210.89,226.94,NA,NA,2,NA,NA,NA,or,Male,White,Y,N,N,District 3,School A,2018-11-07T16:54:04Z,2018-12-21T16:39:00Z,NA,NA,8,8,NA,NA
1898,113.12921639854696,115.03957783641161,-0,115.60295888525718,100.5473371864212,114.92074695771787,NA,111.7738854202622,123,110,1,112,57.81,56.85,-Inf,58.13,165.3,298.57,NA,245.35,3,9,2430,Not Met,or,Male,White,Y,N,N,District 3,School A,2018-11-06T18:58:21Z,2018-12-17T19:12:35Z,2019-02-13T19:23:24Z,2019-05-31T16:03:36Z,6,9,NA,8
1901,60.33287101248266,NA,45.662100456621005,76.00514044428127,34.93203849317508,NA,37.026917922758976,62.80457047521184,41,NA,5,71,28.84,NA,6.57,54.47,500.55,NA,749.61,444.74,3,9,2397,Not Met,or,Female,White,Y,N,N,District 3,School A,2018-11-06T17:56:49Z,NA,2019-02-12T18:45:24Z,2019-05-31T15:57:53Z,7,NA,10,9
1903,-0,-0,-0,NA,NA,5.855298144325232,NA,NA,1,1,1,NA,-Inf,-Inf,-Inf,NA,NA,169.76,NA,NA,3,7,NA,NA,or,Male,Multi-Racial,Y,Y,N,District 3,School A,2018-11-06T18:02:39Z,2018-12-17T21:47:59Z,2019-02-12T18:35:35Z,NA,NA,2,NA,NA
1904,-0,36.77221654749745,-0,NA,25.19913479630728,24.047878167189136,NA,NA,1,13,1,NA,-Inf,19.58,-Inf,NA,573.6899999999999,479.01,NA,NA,3,7,2303,Not Met,or,Male,White,N,N,N,District 3,School A,2018-11-06T17:49:11Z,2018-12-17T19:28:05Z,2019-02-12T18:37:42Z,NA,8,6,NA,NA
1905,98.56475877572194,108.93246187363835,142.52039891205803,126.528442317916,101.0546377908114,104.7913504247952,110.14314905260261,95.10028406169376,97,76,137,122,57.83,41.31,55.15,56.43,307.2,330.5,366.06,205.9,3,13,2497,Met,or,Female,White,N,N,N,District 3,School A,2018-11-06T18:59:49Z,2018-12-17T18:54:48Z,2019-02-12T18:35:40Z,2019-05-31T16:03:29Z,9,9,12,6
1906,78.64693446088795,-0,-0,NA,43.628176190254116,53.66088802255008,64.64673068604961,NA,38,1,1,NA,23.65,-Inf,-Inf,NA,548.67,341.17,285.88,NA,3,8,NA,NA,or,Female,White,N,N,N,District 3,School A,2018-11-06T17:44:21Z,2018-12-17T19:31:41Z,2019-02-12T18:37:24Z,NA,9,6,6,NA
1908,110.22364217252397,NA,117.02309666381522,NA,90.06532423249736,NA,107.1627321617925,106.91164249174359,93,NA,123,NA,50.08,NA,58.45,NA,343.36,NA,418.84,207.88,3,8,2374,Not Met,or,Male,White,N,N,N,District 3,School A,2018-11-06T18:57:55Z,NA,2019-02-12T18:37:10Z,NA,9,NA,12,7
1910,NA,-0,91.37055837563452,NA,58.400896434711406,59.92766862146649,79.7348476902858,NA,NA,1,52,NA,NA,-Inf,33.49,NA,342.1,303.65,493.19,NA,3,NA,2383,Not Met,or,Female,White,Y,Y,N,District 3,School A,NA,2018-12-17T19:29:34Z,2019-02-12T18:35:07Z,NA,7,7,12,NA
1911,-0,121.15699472439512,155.20181921546333,NA,NA,120.74374065631957,116.87702701966654,NA,1,113,94,NA,-Inf,54.97,35.18,NA,NA,279.35,354.78,NA,3,11,2431,Not Met,or,Female,Hispanic,Y,N,N,District 3,School A,2018-11-06T17:50:09Z,2018-12-17T19:00:04Z,2019-02-12T18:33:53Z,NA,NA,9,11,NA
1914,145.69536423841058,133.17519484920365,190.4600237650654,NA,138.91671137727366,154.99180596200236,164.7486889639034,NA,145,136,192,NA,58.89,59.02,58.91,NA,225.78,228.17,275.07,NA,3,17,NA,NA,or,Female,White,N,N,N,District 3,School A,2018-11-06T19:02:05Z,2018-12-17T18:55:15Z,2019-02-12T18:28:42Z,NA,9,9,12,NA
1915,57.47836835599506,40.76086956521739,-0,83.27024981074942,55.56028462007806,56.43181210318527,54.291562979336454,63.58331941479668,55,25,1,66,32.36,14.72,-Inf,39.63,297.66,306.95,560.2,354.98,3,3,2372,Not Met,or,Male,Hispanic,Y,N,Y,District 3,School A,2018-11-06T17:46:09Z,2018-12-17T21:16:49Z,2019-02-12T18:37:05Z,2019-05-30T20:42:47Z,8,8,10,8
1917,101.15803814713897,99.36827727505549,119.97949068535294,110.91854419410744,98.76606081605135,104.93967039140662,105.08382609361777,105.91535826086648,100,97,120,101,58.72,58.57,58.51,51.93,311.27,324.7,401.71000000000004,266.63,3,14,2490,Met,or,Female,White,Y,N,N,District 3,School A,2018-11-06T19:00:28Z,2018-12-17T18:58:14Z,2019-02-12T18:31:55Z,2019-05-30T18:20:39Z,8,9,11,9
1918,85.90308370044053,107.76942355889723,107.14285714285714,125.36960378474276,87.33189510992104,98.95494840550113,109.63341878004834,89.16848328336992,86,60,99,114,54.48,23.94,53.2,50.73,272.65,294.24,395.07,337.89,3,17,2461,Met,or,Male,White,N,N,N,District 3,School A,2018-11-06T17:44:58Z,2018-12-17T19:00:55Z,2019-02-12T18:31:54Z,2019-05-31T15:53:01Z,8,9,11,9
1919,NA,NA,76.42276422764228,NA,NA,NA,71.37719895871551,NA,NA,NA,50,NA,NA,NA,36.9,NA,NA,NA,428.46,NA,3,12,2347,Not Met,or,Male,White,N,N,N,District 3,School A,NA,NA,2019-02-13T19:17:20Z,NA,NA,NA,10,NA
1928,1.4789253142716292,44.66501240694789,107.83055198973042,144.79105356091821,106.58776948125357,122.98439925918048,123.29553321139302,116.26599522329519,5,9,86,82,40.57,4.03,46.74,33.98,254.69,299.23,252.6,188.87,4,18,NA,NA,or,Female,White,N,N,N,District 4,School G,2018-11-02T20:13:02Z,2018-12-12T21:25:47Z,2019-02-22T21:08:17Z,2019-05-15T20:15:33Z,8,9,8,7
1929,74.70227354745579,24.93074792243767,109.68494749124855,97.80775716694772,88.78496172727748,82.40866034944983,84.03132572142007,93.90031717567066,71,9,95,90,55.42,7.22,51.42,53.37,313.55,385.64,443.37,227.66,4,8,2368,Not Met,or,Female,White,Y,N,N,District 4,School G,2018-11-02T20:32:20Z,2018-12-12T21:09:29Z,2019-02-22T21:23:33Z,2019-05-15T20:28:34Z,8,8,10,6
1930,62.29720960415314,23.166023166023166,74.3177859492936,100.92732370066855,73.91404477532998,89.043514678750455,85.3233338426916,90.2273117315871,24,14,93,84,15.41,5.18,51.67,46.37,379.93,382.95,333.31,215.71,4,10,2456,Not Met,or,Male,White,N,N,N,District 4,School G,2018-11-02T20:37:17Z,2018-12-12T21:23:05Z,2019-02-22T21:18:14Z,2019-05-15T20:17:31Z,9,9,9,7
1931,162.13477453132916,38.75968992248062,175.8130081300813,160.81424936386767,165.65430432036695,154.38251884681694,158.08417399471676,172.0817400846368,170,33,185,167,59.21,7.74,59.04,58.95,157.1,235.33,222.48000000000002,178.54999999999998,4,18,2573,Met,or,Male,White,N,N,N,District 4,School G,2018-11-02T20:31:41Z,2018-12-12T21:12:44Z,2019-02-22T21:09:21Z,2019-05-15T20:19:05Z,8,9,10,9
1932,166.1636783241612,44.63040446304044,178.69298842750172,186.02261048304211,154.28851440573752,171.01593966910812,164.37818697355166,162.97322521919304,158,87,181,186,56.33,21.51,58.76,58.38,197.47,192.16,227.29999999999998,195.78,4,18,2583,Met,or,Female,White,N,N,N,District 4,School G,2018-11-02T20:33:25Z,2018-12-12T21:11:06Z,2019-02-22T21:18:36Z,2019-05-15T20:10:57Z,9,8,10,9
1933,NA,45.97701149425288,175.6709654932032,NA,NA,175.29291173109024,169.93008679623267,NA,NA,196,188,NA,NA,44.37,57.38,NA,NA,193.86,178.12,NA,4,15,2547,Met,or,Male,White,N,N,N,District 4,School G,NA,2018-12-12T21:32:07Z,2019-02-22T21:21:40Z,NA,NA,8,9,NA
1934,172.62512768130745,123.71134020618557,181.190681622088,NA,155.4071280563172,161.39524391271698,141.50518154908815,NA,175,9,183,NA,58.74,1.94,57.95,NA,174.07,199.76999999999998,231.03,NA,4,17,2490,Met,or,Female,White,Y,N,N,District 4,School G,2018-11-02T20:33:24Z,2018-12-12T21:24:48Z,2019-02-22T21:12:24Z,NA,8,8,9,NA
1935,119.46241911398707,-0,148.14814814814815,121.6660577274388,113.20671125899513,99.24954118010798,116.27982977194962,116.73171512236175,135,1,147,125,60.27,-Inf,57.51,54.74,242.51,345.24,307.03,270.62,4,15,NA,NA,or,Male,White,Y,Y,N,District 4,School G,2018-11-02T20:22:57Z,2018-12-12T21:15:51Z,2019-02-22T21:11:25Z,2019-05-15T20:12:43Z,8,9,10,9
1936,NA,181.8181818181818,150.3971756398941,139.56105796285874,NA,155.9096151618198,151.4171518233263,136.99520803463278,NA,1,154,130,NA,0.33,56.65,53.31,NA,222.76999999999998,245,238.72,4,17,2600,Met,or,Female,White,N,N,N,District 4,School G,NA,2018-12-12T21:15:02Z,2019-02-22T21:05:25Z,2019-05-15T20:16:12Z,NA,9,10,9
1937,91.72259507829978,92.3076923076923,160.76949501889385,NA,123.29083727192851,128.5527185037614,117.55653161952357,NA,86,10,158,NA,53.64,1.95,58.22,NA,248.12,284.19,282.52,NA,4,NA,2533,Met,or,Male,White,N,N,N,District 4,School G,2018-11-02T20:33:42Z,2018-12-12T21:13:26Z,2019-02-22T21:12:06Z,NA,9,9,10,NA
1939,NA,-0,166.83518705763396,90.38238702201622,NA,139.2115323445242,150.22659558963613,119.94332185838896,NA,1,171,46,NA,-Inf,59.34,17.26,NA,240.45999999999998,217.48,180.54,4,17,2503,Met,or,Male,White,N,N,N,District 4,School G,NA,2018-12-12T21:25:14Z,2019-02-22T21:19:09Z,2019-05-15T20:09:20Z,NA,8,9,8
1940,213.0035899481452,46.224961479198775,257.36938402114254,124.79406919275124,217.89054673584613,227.96988598335037,203.035865888593,193.44922263577905,190,87,232,232,50.14,19.47,49.19,48.56,103.32,149.42,183.59,117.73,4,18,2575,Met,or,Male,White,N,N,N,District 4,School G,2018-11-02T20:13:25Z,2018-12-12T21:15:23Z,2019-02-22T21:16:58Z,2019-05-15T20:27:30Z,7,9,10,8
1941,150.05069280162218,42.45738179478932,188.43315599794062,189.58333333333331,160.83855808606205,170.33928987456113,172.4783347962783,178.79648474189113,159,132,196,197,59.18,31.09,58.27,57.6,189.18,204.26,225.22,177.84,4,18,2489,Met,or,Female,Asian,N,N,N,District 4,School G,2018-11-02T20:15:19Z,2018-12-12T21:13:24Z,2019-02-22T21:17:46Z,2019-05-15T20:20:15Z,9,9,10,9
1942,NA,53.81165919282511,143.47600069312077,NA,NA,136.5522139499438,153.30619622275185,NA,NA,10,185,NA,NA,2.23,57.71,NA,NA,257.11,259.38,NA,4,16,2555,Met,or,Female,Hispanic,N,N,N,District 4,School G,NA,2018-12-12T21:16:00Z,2019-02-22T21:22:46Z,NA,NA,9,10,NA
1943,75.3436280332598,28.793418647166366,108.54913089748136,103.90064719258352,86.20157722695926,76.47391363418198,83.88933069060394,96.40280769809962,85,151,111,108,58.93,43.76,56.38,57.17,326.25,383.38,377.61,324.81,4,7,2410,Not Met,or,Female,White,Y,N,N,District 4,School G,2018-11-02T20:14:11Z,2018-12-12T21:17:21Z,2019-02-22T21:14:41Z,2019-05-15T20:22:06Z,9,8,9,9
1944,65.41129831516353,1200,93.34582942830366,85.95988538681948,78.43233669886415,86.04235060883289,94.78062700744681,76.72887734338936,33,6,93,6,20.18,0.05,53.35,3.49,313.89,364.44,340.34,184.01,4,13,2360,Not Met,or,Male,White,N,Y,N,District 4,School G,2018-11-02T20:30:43Z,2018-12-12T21:23:37Z,2019-02-22T21:09:42Z,2019-05-15T20:08:10Z,8,9,10,6
1945,78.29307000529006,103.44827586206898,105.95426760244509,92.70883631096089,75.23196694409732,82.7719681099651,75.17967644120714,82.31912532460927,77,9,86,67,56.71,1.16,44.17,41.42,420.87,412.41,439.02000000000004,367.31,4,10,2374,Not Met,or,Male,White,N,N,N,District 4,School G,2018-11-02T20:15:18Z,2018-12-12T21:28:08Z,2019-02-22T21:16:44Z,2019-05-15T20:22:27Z,9,9,9,9
1947,130.9328968903437,72.28915662650603,160.65803290164507,170.14773306164034,124.60435687854853,136.6302208834206,130.10602619923884,148.59344659417823,127,6,156,187,54.99,1.66,57.14,58.89,254.02,275.87,272.66,206.48,4,11,2394,Not Met,or,Female,Hispanic,Y,N,N,District 4,School G,2018-11-02T20:15:35Z,2018-12-12T21:16:56Z,2019-02-22T21:13:04Z,2019-05-15T20:11:03Z,9,9,10,8
1948,-0,-0,61.626248216833105,68.23529411764706,16.81219465083878,25.675306811288937,21.434750950210148,35.111561505363895,1,1,41,31,-Inf,-Inf,35.05,25.5,611.53,689.61,537.01,443.53,4,16,NA,NA,or,Male,American Indian/Native Alaskan,Y,Y,N,District 4,School G,2018-11-02T20:26:14Z,2018-12-12T21:21:29Z,2019-02-22T21:09:45Z,2019-05-15T20:24:36Z,8,8,8,6
1949,NA,92.15017064846417,NA,NA,NA,118.26431697736169,NA,NA,NA,41,NA,NA,NA,5.86,NA,NA,NA,307.40999999999997,NA,NA,4,13,2491,Met,or,Male,White,N,N,N,District 4,School G,NA,2018-12-12T21:27:37Z,NA,NA,NA,9,NA,NA
1950,135.8991825613079,32.78688524590164,161.54642733862616,176.1786600496278,152.34429655732433,147.17883788199816,147.9126372416615,134.29598845621504,135,6,165,152,58.72,3.66,57.94,48.36,151.66,251.61,247.45,199.05,4,17,2380,Not Met,or,Female,Hispanic,Y,N,N,District 4,School G,2018-11-02T20:34:50Z,2018-12-12T21:23:16Z,2019-02-22T21:10:29Z,2019-05-15T20:23:46Z,7,9,10,8
1951,136.99570815450645,20.97902097902098,150.14218009478674,NA,134.57388910764664,129.81302630132285,120.31081709601062,NA,137,3,137,NA,58.25,2.86,52.75,NA,224.05,248.15,307.13,NA,4,15,2516,Met,or,Female,White,Y,N,N,District 4,School G,2018-11-02T20:13:36Z,2018-12-12T21:25:37Z,2019-02-22T21:09:06Z,NA,8,8,10,NA
1952,48.229665071770334,81.73690932311622,77.32864674868189,81.23791102514507,55.98114162765939,70.97511441835499,67.64529727084789,100.01499385809765,75,56,95,94,52.25,23.49,51.21,46.53,221.34,210.41,379.5,241.68,3,7,NA,NA,or,Male,White,Y,Y,N,District 4,School F,2018-11-06T18:26:22Z,2018-12-13T18:38:34Z,2019-03-07T18:39:54Z,2019-05-17T18:31:17Z,7,6,10,8
1953,-0,-0,NA,NA,25.205586195421546,57.589098182167845,NA,NA,1,1,NA,NA,-Inf,-Inf,NA,NA,56.66,186.56,NA,NA,3,19,NA,NA,or,Female,Multi-Racial,N,N,N,District 4,School F,2018-11-06T18:28:59Z,2018-12-13T18:40:43Z,NA,NA,2,5,NA,NA
1954,128.39392544868844,144.0751696537324,155.8022922636103,145.4741379310345,118.40453341115906,126.31940135752993,85.79467462213174,92.32352698467741,125,141,173,59,43.46,57.47,55.84,18.56,235.69,230.99,274.81,171.46,3,15,NA,NA,or,Male,White,N,N,N,District 4,School F,2018-11-06T18:23:42Z,2018-12-13T18:32:47Z,2019-03-07T18:05:56Z,2019-05-17T18:19:22Z,9,8,11,8
1955,-0,-0,NA,58.41924398625429,14.825729572091088,10.112281489316654,NA,41.927050800782006,1,1,NA,44,-Inf,-Inf,NA,34.92,191.32999999999998,90.86,NA,380.84999999999997,3,13,NA,NA,or,Male,Multi-Racial,Y,N,N,District 4,School F,2018-11-06T18:19:44Z,2018-12-13T18:55:07Z,NA,2019-05-22T21:26:22Z,3,1,NA,8
1956,52.40174672489083,-0,-0,NA,15.40267919927229,37.42038750822163,NA,NA,9,1,1,NA,2.29,-Inf,-Inf,NA,30.49,41.5,NA,NA,3,17,2432,Met,or,Female,Hispanic,Y,N,N,District 4,School F,2018-11-06T18:19:49Z,2018-12-13T18:43:29Z,2019-03-07T18:17:50Z,NA,1,2,NA,NA
1957,NA,-0,-0,64.5933014354067,NA,20.593936361765795,24.493010721357777,36.066374622151926,NA,1,1,23,NA,-Inf,-Inf,8.36,NA,682.46,541.3000000000001,651.37,3,8,2268,Not Met,or,Female,White,Y,N,N,District 4,School F,NA,2018-12-13T18:47:31Z,2019-03-07T18:13:41Z,2019-05-17T18:27:07Z,NA,9,8,9
1958,NA,-0,16.216216216216218,NA,NA,22.89728717515001,6.269921894729158,6.849258476576963,NA,1,4,NA,NA,-Inf,3.7,NA,NA,28.05,110.53999999999999,91.51,3,7,NA,NA,or,Female,Hispanic,Y,Y,Y,District 4,School F,NA,2018-12-13T18:40:42Z,2019-03-07T17:59:41Z,NA,NA,1,2,2
1959,NA,NA,NA,-0,NA,NA,NA,61.963387521299055,NA,NA,NA,1,NA,NA,NA,-Inf,NA,NA,NA,289.93,3,9,NA,NA,or,Female,Hispanic,Y,N,N,District 4,School F,NA,NA,NA,2019-05-22T21:24:24Z,NA,NA,NA,8
1960,58.568329718004335,99.23954372623574,112.83301410412678,115.69965870307168,58.7213124046138,67.46958106221014,90.65948095218278,96.83956707466318,107,112,120,120,55.32,52.6,57.43,58.6,264.64,234.31,376.65,289.39,3,18,NA,NA,or,Female,White,N,N,N,District 4,School F,2018-11-06T18:29:28Z,2018-12-13T18:43:59Z,2019-03-07T17:57:31Z,2019-05-17T18:15:04Z,7,7,11,9
1962,94.19680403700588,81.72280508006627,NA,88.19875776397517,98.31288362059351,93.83085654483178,NA,100.0332251630974,70,116,NA,107,35.67,54.33,NA,48.3,177.55,264.53000000000003,NA,188.99,3,19,NA,NA,or,Female,White,N,N,N,District 4,School F,2018-11-06T18:21:15Z,2018-12-13T18:38:12Z,NA,2019-05-17T18:15:13Z,7,9,NA,8
1963,126.35963897246006,45.68901989683125,82.06511269504912,119.04358148210954,61.533021188736974,74.81208771739513,73.91008976758573,107.64254925880053,106,64,143,158,43.21,40.71,51.91,58.97,273.45,272.55,294.26,221.76999999999998,3,15,NA,NA,or,Female,White,N,N,N,District 4,School F,2018-11-06T18:26:31Z,2018-12-13T18:36:09Z,2019-03-07T18:02:08Z,2019-05-17T18:23:51Z,8,8,10,8
1964,NA,11.976047904191617,88.01431127012522,90.82568807339449,10.300529568456799,45.95378523042429,21.434180923067444,71.82698980412844,NA,13,47,60,NA,15.03,27.95,21.8,50.92,142.46,285.52,72.36999999999999,3,10,NA,NA,or,Male,Hispanic,Y,Y,Y,District 4,School F,NA,2018-12-13T18:35:33Z,2019-03-07T18:33:52Z,2019-05-17T18:30:44Z,1,5,6,3
1965,130.98125689084895,NA,NA,NA,96.60997025574585,NA,NA,NA,103,NA,NA,NA,45.35,NA,NA,NA,298.72,NA,NA,NA,3,NA,NA,NA,or,Female,Hispanic,Y,N,N,District 4,School F,2018-11-06T18:21:50Z,NA,NA,NA,9,NA,NA,NA
1966,NA,NA,NA,NA,72.56348038863207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.38999999999999,NA,NA,NA,3,15,NA,NA,or,Male,White,Y,N,N,District 4,School F,NA,NA,NA,NA,3,NA,NA,NA
1967,-0,-0,51.217198861840025,48.357098574085555,6.010528922087312,10.601109416088764,24.824979464460068,51.82521838362106,1,1,44,53,-Inf,-Inf,31.63,48.39,331.28,220.05,840.34,298.65,3,12,NA,NA,or,Male,White,N,Y,N,District 4,School F,2018-11-06T18:35:25Z,2018-12-13T18:43:35Z,2019-03-07T18:34:32Z,2019-05-17T18:19:59Z,4,3,11,6
1968,119.14300644487024,79.33548058993048,130.879345603272,152.92353823088456,115.72627104713337,96.98492133332496,127.75826320255148,136.19975517870697,123,135,151,161,57.41,58.99,58.68,60.03,218.31,304.91,295.64,195.13,3,20,NA,NA,or,Female,American Indian/Native Alaskan,N,N,N,District 4,School F,2018-11-06T18:24:47Z,2018-12-13T18:35:39Z,2019-03-07T18:03:42Z,2019-05-22T21:28:53Z,8,9,10,8
1969,NA,70.38440714672441,111.7196056955093,99.85835694050992,NA,62.32928139674123,90.79930497147832,83.4333470174402,NA,87,75,113,NA,55.41,36.52,56.48,NA,411.57,386.22,271.05,3,17,NA,NA,or,Female,White,Y,N,N,District 4,School F,NA,2018-12-13T18:39:02Z,2019-03-07T18:00:38Z,2019-05-17T18:16:48Z,NA,9,11,8
1970,40.20100502512563,70.10710808179164,195.65217391304347,42.080654587960254,48.99318759674032,59.089609099859246,70.8861343521837,61.81351850272079,20,80,41,48,11.94,30.81,11.04,17.11,63.16,247.1,228.4,240.21,3,19,NA,NA,or,Male,Hispanic,Y,N,N,District 4,School F,2018-11-06T18:26:52Z,2018-12-13T18:39:48Z,2019-03-07T18:02:50Z,2019-05-17T18:14:02Z,3,9,9,9
1971,82.62994224788982,-0,66.49427410417437,44.81974667099708,76.2361229041683,86.23495919904936,86.6359129620538,75.37411667165074,98,1,71,69,45.02,-Inf,27.07,30.79,105.42,221.82999999999998,169.49,140.21,3,13,NA,NA,or,Female,White,N,Y,N,District 4,School F,2018-11-06T18:22:03Z,2018-12-13T18:35:11Z,2019-03-07T18:01:54Z,2019-05-17T18:14:04Z,5,7,6,5
1973,22.23869532987398,-0,36.25377643504532,170.73170731707316,18.98566614773824,36.08841361025963,59.14914097610415,67.18188572407789,10,1,46,7,13.49,-Inf,19.86,2.46,146.67000000000002,174.37,242.32999999999998,242.65,3,12,NA,NA,or,Female,Hispanic,N,N,Y,District 4,School F,2018-11-06T18:27:28Z,2018-12-13T18:36:08Z,2019-03-07T18:00:51Z,2019-05-17T18:17:11Z,4,4,7,8
1974,-0,88.05031446540882,165.13761467889907,81.8926296633303,38.08521561890923,77.40417378878229,54.1830141940958,99.18529166714774,1,12,3,25,-Inf,4.77,1.09,10.99,167.29,208.67000000000002,68.81,182.74,3,18,2480,Met,or,Male,White,Y,N,N,District 4,School F,2018-11-06T18:20:24Z,2018-12-13T18:31:21Z,2019-03-07T17:56:05Z,2019-05-17T18:14:50Z,7,8,3,8
1975,163.04347826086956,-0,50.20920502092049,93.75,78.69054669001524,73.17596145058741,74.84966487136522,97.03724792413604,5,1,6,19,1.84,-Inf,2.39,7.04,108.22,142.2,210.61,123.99,3,17,NA,NA,or,Male,Multi-Racial,N,N,N,District 4,School F,2018-11-06T18:22:02Z,2018-12-13T18:34:22Z,2019-03-07T18:03:08Z,2019-05-17T18:13:06Z,5,6,9,6
1976,-0,-0,124.75564243824417,128.03859714232695,49.101202352202364,68.695245365317,91.70275303941601,99.54943343894179,1,1,144,126,-Inf,-Inf,56.27,53.89,180.24,230.81,370.73,160.5,3,18,2402,Not Met,or,Male,White,Y,N,N,District 4,School F,2018-11-06T18:19:38Z,2018-12-13T18:35:49Z,2019-03-07T18:06:59Z,2019-05-17T18:20:19Z,6,7,11,6
1977,NA,-0,-0,131.86813186813185,58.611099601940715,74.53748116580297,30.23978523589448,98.52428107606428,NA,1,1,165,NA,-Inf,-Inf,59.15,165.38,185.18,215.44,213.11,3,14,NA,NA,or,Male,White,N,N,N,District 4,School F,NA,2018-12-13T18:35:07Z,2019-03-07T18:01:17Z,2019-05-17T18:13:03Z,4,5,6,8
1979,89.02077151335313,59.64988113248325,76.94870086608928,78.02512673572846,44.986223435688494,29.38776501507512,58.51671812870264,65.64156483680932,20,57,87,71,10.11,46.27,60.04,45.37,401.62,498.19,526.09,431.34,3,10,2375,Not Met,or,Female,White,Y,N,N,District 4,School F,2018-11-07T17:39:43Z,2018-12-12T17:20:29Z,2019-03-05T21:52:37Z,2019-05-13T16:48:24Z,8,8,10,9
1980,-0,-0,64.1925777331996,55.118110236220474,35.341304308876566,51.13788035696428,43.860665858051476,52.02031642685526,1,1,55,33,-Inf,-Inf,29.91,15.24,262.77,250.47,454.56,259.9,3,10,2327,Not Met,or,Male,Hispanic,Y,N,Y,District 4,School F,2018-11-07T17:46:38Z,2018-12-12T17:14:10Z,2019-03-05T21:42:52Z,2019-05-13T15:55:34Z,5,6,9,7
